,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Covid
Reportcard",,,Washington Square,,,,,,,,,,,,,,,,,,Tandon,,,,,,,,,,,,,,,,,,School of Law,,,,,,,,,,,,,,,,,,College of Dentistry,,,,,,,,,,,,,,,,,,Silver,,,,,,,,,,,,,,,,,,Wagner,,,,,,,,,,,,,,,,,,School of Professional Studies,,,,,,,,,,,,,,,,,,Institute for Study of the Ancient World,,,,,,,,,,,,,,,,,,Institute of Fine Arts,,,,,,,,,,,,,,,,,,Overall,,,,,,,,,,,,,Weekly,,,,,,,,,,,,,,,,,,,,
01/11/21,10,,52,249,0,0,"142,434",346,64,279,22,18,4,0,0,+12,12 ,604 ,1.99%,,4,37,0,0,"16,530",346,64,17,2,2,0,0,0,-,0 ,40 ,0.00%,,8,15,0,0,"7,184",346,64,75,5,4,1,0,0,+2,2 ,46 ,4.35%,,13,27,0,0,"17,736",346,64,36,3,2,1,0,0,+1,1 ,86 ,1.16%,,1,1,0,0,"1,263",346,64,2,1,1,0,0,0,-,0 ,6 ,0.00%,,0,2,0,0,"1,576",346,64,2,0,0,0,0,0,-,0 ,13 ,0.00%,,3,12,0,0,"6,456",346,64,7,2,2,0,0,0,-,0 ,16 ,0.00%,,0,0,0,0,198,346,64,0,0,0,0,0,0,-,0 ,1 ,0.00%,,0,1,0,0,773,346,64,0,0,0,0,0,0,-,0 ,4 ,0.00%,,81,+15,15 ,816 ,1.84%,35 ,418 ,82.9%,17.1%,282 ,82 ,76 ,,,,,,,,,,,,,,,,,,,,,,
01/12/21,10,,53,249,0,0,"142,437",346,64,324,24,19,5,0,0,+1,1 ,3 ,33.33%,,4,37,0,0,"16,530",346,64,19,2,2,0,0,0,-,0 ,0 ,-,,9,15,0,0,"7,186",346,64,83,3,2,1,0,0,+1,1 ,2 ,50.00%,,15,27,0,0,"17,736",346,64,36,2,1,1,0,0,+2,2 ,0 ,-,,1,1,0,0,"1,263",346,64,2,2,2,0,0,0,-,0 ,0 ,-,,0,2,0,0,"1,576",346,64,2,0,0,0,0,0,-,0 ,0 ,-,,3,12,0,0,"6,456",346,64,8,2,2,0,0,0,-,0 ,0 ,-,,0,0,0,0,198,346,64,0,0,0,0,0,0,-,0 ,0 ,-,,0,1,0,0,773,346,64,2,0,0,0,0,0,-,0 ,0 ,-,,85,+4,4 ,5 ,80.00%,35 ,476 ,80.0%,20.0%,282 ,86 ,75 ,,,,,,,,,,,,,,,,,,,,,,
01/13/21,10,,62,249,0,0,"142,437",346,64,343,25,22,3,0,0,+9,9 ,0 ,-,,5,37,0,0,"16,530",346,64,17,2,2,0,0,0,+1,1 ,0 ,-,,9,15,0,0,"7,186",346,64,91,1,1,0,0,0,-,0 ,0 ,-,,15,27,0,0,"17,736",346,64,55,2,1,1,0,0,-,0 ,0 ,-,,2,1,0,0,"1,263",346,64,2,2,2,0,0,0,+1,1 ,0 ,-,,0,2,0,0,"1,576",346,64,3,0,0,0,0,0,-,0 ,0 ,-,,3,12,0,0,"6,456",346,64,7,2,2,0,0,0,-,0 ,0 ,-,,0,0,0,0,198,346,64,0,0,0,0,0,0,-,0 ,0 ,-,,0,1,0,0,773,346,64,2,0,0,0,0,0,-,0 ,0 ,-,,96,+11,11 ,0 ,-,34 ,520 ,88.2%,11.8%,282 ,97 ,79 ,,,,,,,,,,,,,,,,,,,,,,
01/14/21,10,,83,249,0,0,"142,941",346,64,340,32,29,3,0,0,+21,21 ,504 ,4.17%,,6,37,0,0,"16,578",346,64,19,2,2,0,0,0,+1,1 ,48 ,2.08%,,9,15,0,0,"7,235",346,64,95,2,2,0,0,0,-,0 ,49 ,0.00%,,17,27,0,0,"17,831",346,64,50,4,3,1,0,0,+2,2 ,95 ,2.11%,,3,1,0,0,"1,266",346,64,2,2,2,0,0,0,+1,1 ,3 ,33.33%,,0,2,0,0,"1,585",346,64,3,0,0,0,0,0,-,0 ,9 ,0.00%,,3,12,0,0,"6,470",346,64,7,2,2,0,0,0,-,0 ,14 ,0.00%,,0,0,0,0,199,346,64,1,0,0,0,0,0,-,0 ,1 ,0.00%,,0,1,0,0,780,346,64,2,0,0,0,0,0,-,0 ,7 ,0.00%,,121,+25,25 ,731 ,3.42%,44 ,519 ,90.9%,9.1%,282 ,122 ,96 ,,,,,,,,,,,,,,,,,,,,,,
01/15/21,10,,110,249,0,0,"143,990",346,64,332,35,32,3,0,0,+27,27 ,"1,049 ",2.57%,,6,37,0,0,"16,677",346,64,18,2,2,0,0,0,-,0 ,99 ,0.00%,,10,15,0,0,"7,375",346,64,89,3,3,0,0,0,+1,1 ,140 ,0.71%,,23,27,0,0,"17,994",346,64,52,5,4,1,0,0,+6,6 ,163 ,3.68%,,4,1,0,0,"1,281",346,64,2,2,2,0,0,0,+1,1 ,15 ,6.67%,,0,2,0,0,"1,594",346,64,2,0,0,0,0,0,-,0 ,9 ,0.00%,,4,12,0,0,"6,508",346,64,5,1,1,0,0,0,+1,1 ,38 ,2.63%,,0,0,0,0,200,346,64,1,0,0,0,0,0,-,0 ,1 ,0.00%,,0,1,0,0,787,346,64,2,0,0,0,0,0,-,0 ,7 ,0.00%,,157,+36,36 ,"1,521 ",2.37%,48 ,503 ,91.7%,8.3%,282 ,158 ,117 ,,,,,,,,,,,,,,,,,,,,,,
01/16/21,11,,15,249,0,0,"144,668",346,64,357,40,36,4,0,0,+15,15 ,678 ,2.21%,,2,37,0,0,"16,732",346,64,26,2,1,1,0,0,+2,2 ,55 ,3.64%,,2,15,0,0,"7,484",346,64,92,2,2,0,0,0,+2,2 ,109 ,1.83%,,6,27,0,0,"18,173",346,64,65,8,7,1,0,0,+6,6 ,179 ,3.35%,,1,1,0,0,"1,289",346,64,2,2,2,0,0,0,+1,1 ,8 ,12.50%,,0,2,0,0,"1,600",346,64,2,0,0,0,0,0,-,0 ,6 ,0.00%,,0,12,0,0,"6,531",346,64,10,1,1,0,0,0,-,0 ,23 ,0.00%,,0,0,0,0,200,346,64,1,0,0,0,0,0,-,0 ,0 ,-,,0,1,0,0,790,346,64,3,0,0,0,0,0,-,0 ,3 ,0.00%,,26,+26,26 ,"1,061 ",2.45%,55 ,558 ,89.1%,10.9%,282 ,184 ,130 ,,,,,,,,,,,,,,,,,,,,,,
01/17/21,11,,27,249,0,0,"145,298",346,64,505,39,35,4,0,0,+12,12 ,630 ,1.90%,,3,37,0,0,"16,788",346,64,26,2,1,1,0,0,+1,1 ,56 ,1.79%,,2,15,0,0,"7,557",346,64,97,2,2,0,0,0,-,0 ,73 ,0.00%,,7,27,0,0,"18,389",346,64,62,7,7,0,0,0,+1,1 ,216 ,0.46%,,1,1,0,0,"1,297",346,64,2,3,2,1,0,0,-,0 ,8 ,0.00%,,0,2,0,0,"1,607",346,64,2,0,0,0,0,0,-,0 ,7 ,0.00%,,1,12,0,0,"6,557",346,64,10,1,1,0,0,0,+1,1 ,26 ,3.85%,,0,0,0,0,202,346,64,1,0,0,0,0,0,-,0 ,2 ,0.00%,,0,1,0,0,794,346,64,4,0,0,0,0,0,-,0 ,4 ,0.00%,,41,+15,15 ,"1,022 ",1.47%,,,,,,,,,132 ,"5,156 ",2.56%,0 ,2.56%,01/11/21,01/17/21,01/11-01/17,,,,,,,,,,,,,
01/18/21,11,,27,249,0,0,"145,298",346,64,505,39,35,4,0,0,-,0 ,0 ,-,,3,37,0,0,"16,788",346,64,26,2,1,1,0,0,-,0 ,0 ,-,,2,15,0,0,"7,557",346,64,97,2,2,0,0,0,-,0 ,0 ,-,,7,27,0,0,"18,389",346,64,62,7,7,0,0,0,-,0 ,0 ,-,,1,1,0,0,"1,297",346,64,2,3,2,1,0,0,-,0 ,0 ,-,,0,2,0,0,"1,607",346,64,2,0,0,0,0,0,-,0 ,0 ,-,,1,12,0,0,"6,557",346,64,10,1,1,0,0,0,-,0 ,0 ,-,,0,0,0,0,202,346,64,1,0,0,0,0,0,-,0 ,0 ,-,,0,1,0,0,794,346,64,4,0,0,0,0,0,-,0 ,0 ,-,,41,-,0 ,962 ,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/19/21,11,,41,249,0,0,"145,859",346,64,1692,44,32,12,0,0,+14,14 ,561 ,2.50%,,4,37,0,0,"16,824",346,64,36,2,1,1,0,0,+1,1 ,36 ,2.78%,,3,15,0,0,"7,590",346,64,103,4,4,0,0,0,+1,1 ,33 ,3.03%,,11,27,0,0,"18,430",346,64,57,7,7,0,0,0,+4,4 ,41 ,9.76%,,3,1,0,0,"1,302",346,64,1,2,1,1,0,0,+2,2 ,5 ,40.00%,,0,2,0,0,"1,608",346,64,2,0,0,0,0,0,-,0 ,1 ,0.00%,,3,12,0,0,"6,573",346,64,9,3,2,1,0,0,+2,2 ,16 ,12.50%,,0,0,0,0,203,346,64,0,0,0,0,0,0,-,0 ,1 ,0.00%,,0,1,0,0,794,346,64,4,0,0,0,0,0,-,0 ,0 ,-,,65,+24,24 ,695 ,3.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/20/21,11,,50,249,0,0,"146,387",346,64,1738,44,21,23,0,0,+9,9 ,528 ,1.70%,,4,37,0,0,"16,879",346,64,38,5,3,2,0,0,-,0 ,55 ,0.00%,,4,15,0,0,"7,625",346,64,107,5,4,1,0,0,+1,1 ,35 ,2.86%,,15,27,0,0,"18,723",346,64,55,7,7,0,0,0,+4,4 ,293 ,1.37%,,3,1,0,0,"1,304",346,64,1,2,1,1,0,0,-,0 ,2 ,0.00%,,0,2,0,0,"1,611",346,64,4,0,0,0,0,0,-,0 ,3 ,0.00%,,3,12,0,0,"6,584",346,64,10,1,1,0,0,0,-,0 ,11 ,0.00%,,0,0,0,0,204,346,64,0,0,0,0,0,0,-,0 ,1 ,0.00%,,0,1,0,0,795,346,64,4,0,0,0,0,0,-,0 ,1 ,0.00%,,79,+14,14 ,929 ,1.51%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/21/21,11,,82,249,0,0,"147,603",346,64,1781,48,21,27,0,0,+32,32 ,"1,216 ",2.63%,,7,37,0,0,"16,947",346,64,42,4,2,2,0,0,+3,3 ,68 ,4.41%,,6,15,0,0,"7,702",346,64,116,5,4,1,0,0,+2,2 ,77 ,2.60%,,19,27,0,0,"18,797",346,64,53,8,8,0,0,0,+4,4 ,74 ,5.41%,,3,1,0,0,"1,316",346,64,1,2,1,1,0,0,-,0 ,12 ,0.00%,,0,2,0,0,"1,617",346,64,4,0,0,0,0,0,-,0 ,6 ,0.00%,,6,12,0,0,"6,627",346,64,14,2,2,0,0,0,+3,3 ,43 ,6.98%,,0,0,0,0,204,346,64,0,0,0,0,0,0,-,0 ,0 ,-,,1,1,0,0,799,346,64,5,1,1,0,0,0,+1,1 ,4 ,25.00%,,124,+45,45 ,"1,500 ",3.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/22/21,11,,92,249,0,0,"148,353",346,64,1850,55,19,36,0,0,+10,10 ,750 ,1.33%,,7,37,0,0,"16,995",346,64,52,4,3,1,0,0,-,0 ,48 ,0.00%,,6,15,0,0,"7,800",346,64,107,6,5,1,0,0,-,0 ,98 ,0.00%,,23,27,0,0,"18,963",346,64,47,9,9,0,0,0,+4,4 ,166 ,2.41%,,3,1,0,0,"1,321",346,64,1,1,0,1,0,0,-,0 ,5 ,0.00%,,0,2,0,0,"1,625",346,64,5,1,1,0,0,0,-,0 ,8 ,0.00%,,7,12,0,0,"6,656",346,64,22,3,3,0,0,0,+1,1 ,29 ,3.45%,,0,0,0,0,205,346,64,0,0,0,0,0,0,-,0 ,1 ,0.00%,,1,1,0,0,808,346,64,5,1,1,0,0,0,-,0 ,9 ,0.00%,,139,+15,15 ,"1,115 ",1.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/23/21,11,,114,249,0,0,"150,272",346,64,983,56,18,38,0,0,+22,22 ,"1,919 ",1.15%,,8,37,0,0,"17,217",346,64,53,4,2,2,0,0,+1,1 ,222 ,0.45%,,7,15,0,0,"7,982",346,64,92,6,5,1,0,0,+1,1 ,182 ,0.55%,,26,27,0,0,"19,356",346,64,44,10,10,0,0,0,+3,3 ,393 ,0.76%,,3,1,0,0,"1,332",346,64,1,1,0,1,0,0,-,0 ,11 ,0.00%,,1,2,0,0,"1,635",346,64,5,1,1,0,0,0,+1,1 ,10 ,10.00%,,7,12,0,0,"6,707",346,64,24,3,3,0,0,0,-,0 ,51 ,0.00%,,0,0,0,0,206,346,64,0,0,0,0,0,0,-,0 ,1 ,0.00%,,1,1,0,0,821,346,64,4,1,1,0,0,0,-,0 ,13 ,0.00%,,167,+28,28 ,"2,802 ",1.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/24/21,11,,129,249,0,0,"151,919",346,64,880,73,31,42,0,0,+15,15 ,"1,647 ",0.91%,,9,37,0,0,"17,351",346,64,50,6,3,3,0,0,+1,1 ,134 ,0.75%,,9,15,0,0,"8,030",346,64,94,7,6,1,0,0,+2,2 ,48 ,4.17%,,31,27,0,0,"19,805",346,64,39,9,9,0,0,0,+5,5 ,449 ,1.11%,,4,1,0,0,"1,346",346,64,1,1,0,1,0,0,+1,1 ,14 ,7.14%,,1,2,0,0,"1,638",346,64,5,1,1,0,0,0,-,0 ,3 ,0.00%,,7,12,0,0,"6,751",346,64,24,1,1,0,0,0,-,0 ,44 ,0.00%,,0,0,0,0,209,346,64,0,0,0,0,0,0,-,0 ,3 ,0.00%,,1,1,0,0,824,346,64,5,1,1,0,0,0,-,0 ,3 ,0.00%,,191,+24,24 ,"2,345 ",1.02%,,,,,,,,,150 ,"10,348 ",1.45%,0 ,1.45%,01/18/21,01/24/21,01/18-01/24,,,,,,,,,,,,,
01/25/21,11,,160,249,0,0,"153,549",346,64,740,67,31,36,0,0,+31,31 ,"1,630 ",1.90%,,12,37,0,0,"17,516",346,64,56,7,3,4,0,0,+3,3 ,165 ,1.82%,,11,15,0,0,"8,106",346,64,85,6,5,1,0,0,+2,2 ,76 ,2.63%,,31,27,0,0,"20,132",346,64,29,9,9,0,0,0,-,0 ,327 ,0.00%,,4,1,0,0,"1,354",346,64,1,1,0,1,0,0,-,0 ,8 ,0.00%,,1,2,0,0,"1,656",346,64,5,1,1,0,0,0,-,0 ,18 ,0.00%,,7,12,0,0,"6,819",346,64,28,2,2,0,0,0,-,0 ,68 ,0.00%,,0,0,0,0,209,346,64,0,0,0,0,0,0,-,0 ,0 ,-,,1,1,0,0,832,346,64,5,1,1,0,0,0,-,0 ,8 ,0.00%,,227,+36,36 ,"2,300 ",1.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/26/21,11,,168,249,0,0,"154,502",346,64,680,58,32,26,0,0,+8,8 ,953 ,0.84%,,13,37,0,0,"17,661",346,64,52,6,3,3,0,0,+1,1 ,145 ,0.69%,,11,15,0,0,"8,164",346,64,79,6,6,0,0,0,-,0 ,58 ,0.00%,,32,27,0,0,"20,562",346,64,21,10,10,0,0,0,+1,1 ,430 ,0.23%,,4,1,0,0,"1,359",346,64,0,1,0,1,0,0,-,0 ,5 ,0.00%,,1,2,0,0,"1,671",346,64,5,1,1,0,0,0,-,0 ,15 ,0.00%,,8,12,0,0,"6,864",346,64,26,2,2,0,0,0,+1,1 ,45 ,2.22%,,0,0,0,0,212,346,64,0,0,0,0,0,0,-,0 ,3 ,0.00%,,1,1,0,0,835,346,64,5,1,1,0,0,0,-,0 ,3 ,0.00%,,238,+11,11 ,"1,657 ",0.66%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/21,11,,172,249,0,0,"154,506",346,64,542,59,37,22,0,0,+4,4 ,4 ,100.00%,,13,37,0,0,"17,661",346,64,49,7,4,3,0,0,-,0 ,0 ,-,,12,15,0,0,"8,164",346,64,68,6,6,0,0,0,+1,1 ,0 ,-,,36,27,0,0,"20,562",346,64,18,9,9,0,0,0,+4,4 ,0 ,-,,4,1,0,0,"1,359",346,64,0,0,0,0,0,0,-,0 ,0 ,-,,1,2,0,0,"1,671",346,64,5,1,1,0,0,0,-,0 ,0 ,-,,8,12,0,0,"6,864",346,64,24,2,2,0,0,0,-,0 ,0 ,-,,0,0,0,0,212,346,64,0,0,0,0,0,0,-,0 ,0 ,-,,1,1,0,0,835,346,64,4,0,0,0,0,0,-,0 ,0 ,-,,247,+9,9 ,4 ,225.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/28/21,11,,187,249,0,0,"155,463",346,64,541,78,49,29,0,0,+15,15 ,957 ,1.57%,,15,37,0,0,"17,743",346,64,51,12,7,5,0,0,+2,2 ,82 ,2.44%,,14,15,0,0,"8,195",346,64,56,8,7,1,0,0,+2,2 ,31 ,6.45%,,36,27,0,0,"20,627",346,64,15,8,7,1,0,0,-,0 ,65 ,0.00%,,4,1,0,0,"1,361",346,64,0,0,0,0,0,0,-,0 ,2 ,0.00%,,1,2,0,0,"1,680",346,64,5,2,2,0,0,0,-,0 ,9 ,0.00%,,9,12,0,0,"6,910",346,64,23,2,2,0,0,0,+1,1 ,46 ,2.17%,,0,0,0,0,212,346,64,0,0,0,0,0,0,-,0 ,0 ,-,,1,1,0,0,843,346,64,4,0,0,0,0,0,-,0 ,8 ,0.00%,,267,+20,20 ,"1,200 ",1.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/29/21,11,,225,249,0,0,"158,633",346,64,571,77,51,26,0,0,+38,38 ,"3,170 ",1.20%,,20,37,0,0,"18,108",346,64,47,12,7,5,0,0,+5,5 ,365 ,1.37%,,17,15,0,0,"8,346",346,64,40,7,6,1,0,0,+3,3 ,151 ,1.99%,,40,27,0,0,"21,116",346,64,8,10,9,1,0,0,+4,4 ,489 ,0.82%,,4,1,0,0,"1,392",346,64,1,0,0,0,0,0,-,0 ,31 ,0.00%,,2,2,0,0,"1,707",346,64,5,2,2,0,0,0,+1,1 ,27 ,3.70%,,9,12,0,0,"7,050",346,64,24,2,2,0,0,0,-,0 ,140 ,0.00%,,0,0,0,0,213,346,64,0,0,0,0,0,0,-,0 ,1 ,0.00%,,1,1,0,0,859,346,64,2,0,0,0,0,0,-,0 ,16 ,0.00%,,318,+51,51 ,"4,390 ",1.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/30/21,12,,14,249,0,0,"160,916",346,64,646,91,58,33,0,0,+14,14 ,"2,283 ",0.61%,,0,37,0,0,"18,406",346,64,44,12,8,4,0,0,-,0 ,298 ,0.00%,,0,15,0,0,"8,522",346,64,19,9,7,2,0,0,-,0 ,176 ,0.00%,,4,27,0,0,"21,519",346,64,8,13,12,1,0,0,+4,4 ,403 ,0.99%,,0,1,0,0,"1,407",346,64,1,0,0,0,0,0,-,0 ,15 ,0.00%,,2,2,0,0,"1,734",346,64,5,2,2,0,0,0,+2,2 ,27 ,7.41%,,0,12,0,0,"7,142",346,64,23,5,5,0,0,0,-,0 ,92 ,0.00%,,0,0,0,0,213,346,64,0,0,0,0,0,0,-,0 ,0 ,-,,0,1,0,0,865,346,64,3,1,1,0,0,0,-,0 ,6 ,0.00%,,20,+20,20 ,"3,301 ",0.61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/21,12,,43,249,0,0,"163,377",346,64,544,86,53,33,0,0,+29,29 ,"2,461 ",1.18%,,3,37,0,0,"18,724",346,64,43,18,13,5,0,0,+3,3 ,318 ,0.94%,,2,15,0,0,"8,639",346,64,10,7,5,2,0,0,+2,2 ,117 ,1.71%,,7,27,0,0,"21,944",346,64,7,12,11,1,0,0,+3,3 ,425 ,0.71%,,0,1,0,0,"1,423",346,64,1,0,0,0,0,0,-,0 ,16 ,0.00%,,2,2,0,0,"1,754",346,64,5,2,2,0,0,0,-,0 ,20 ,0.00%,,2,12,0,0,"7,281",346,64,16,4,4,0,0,0,+2,2 ,139 ,1.44%,,0,0,0,0,217,346,64,0,0,0,0,0,0,-,0 ,4 ,0.00%,,1,1,0,0,875,346,64,2,1,1,0,0,0,+1,1 ,10 ,10.00%,,60,+40,40 ,"3,510 ",1.14%,,,,,,,,,187 ,"16,362 ",1.14%,0 ,1.14%,01/25/21,01/31/21,01/25-01/31,,,,,,,,,,,,,
02/01/21,12,,68,249,0,0,"165,081",346,64,549,90,57,33,0,0,+25,25 ,"1,704 ",1.47%,,10,37,0,0,"18,951",346,64,46,16,12,4,0,0,+7,7 ,227 ,3.08%,,2,15,0,0,"8,738",346,64,8,4,3,1,0,0,-,0 ,99 ,0.00%,,10,27,0,0,"22,213",346,64,9,12,11,1,0,0,+3,3 ,269 ,1.12%,,0,1,0,0,"1,439",346,64,1,0,0,0,0,0,-,0 ,16 ,0.00%,,2,2,0,0,"1,772",346,64,4,2,2,0,0,0,-,0 ,18 ,0.00%,,3,12,0,0,"7,372",346,64,15,5,5,0,0,0,+1,1 ,91 ,1.10%,,0,0,0,0,218,346,64,0,0,0,0,0,0,-,0 ,1 ,0.00%,,1,1,0,0,884,346,64,2,1,1,0,0,0,-,0 ,9 ,0.00%,,96,+36,36 ,"2,434 ",1.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/21,12,,74,249,0,0,"165,089",346,64,520,91,58,33,0,0,+6,6 ,8 ,75.00%,,10,37,0,0,"18,951",346,64,41,17,13,4,0,0,-,0 ,0 ,-,,2,15,0,0,"8,738",346,64,8,4,3,1,0,0,-,0 ,0 ,-,,12,27,0,0,"22,213",346,64,9,13,12,1,0,0,+2,2 ,0 ,-,,0,1,0,0,"1,439",346,64,1,0,0,0,0,0,-,0 ,0 ,-,,2,2,0,0,"1,772",346,64,3,1,1,0,0,0,-,0 ,0 ,-,,4,12,0,0,"7,375",346,64,12,5,5,0,0,0,+1,1 ,3 ,33.33%,,0,0,0,0,218,346,64,0,0,0,0,0,0,-,0 ,0 ,-,,1,1,0,0,884,346,64,2,1,1,0,0,0,-,0 ,0 ,-,,105,+9,9 ,11 ,81.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/21,12,,80,249,0,0,"165,955",346,64,469,86,57,29,0,0,+6,6 ,866 ,0.69%,,13,37,0,0,"19,070",346,64,47,15,11,4,0,0,+3,3 ,119 ,2.52%,,2,15,0,0,"8,781",346,64,9,3,2,1,0,0,-,0 ,43 ,0.00%,,13,27,0,0,"22,546",346,64,8,9,9,0,0,0,+1,1 ,333 ,0.30%,,0,1,0,0,"1,444",346,64,1,0,0,0,0,0,-,0 ,5 ,0.00%,,2,2,0,0,"1,777",346,64,3,1,1,0,0,0,-,0 ,5 ,0.00%,,5,12,0,0,"7,406",346,64,11,5,5,0,0,0,+1,1 ,31 ,3.23%,,0,0,0,0,219,346,64,0,0,0,0,0,0,-,0 ,1 ,0.00%,,1,1,0,0,890,346,64,2,1,1,0,0,0,-,0 ,6 ,0.00%,,116,+11,11 ,"1,409 ",0.78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/21,12,,92,249,0,0,"165,994",346,64,425,69,46,23,0,0,+12,12 ,39 ,30.77%,,13,37,0,0,"19,071",346,64,46,14,10,4,0,0,-,0 ,1 ,0.00%,,2,15,0,0,"8,781",346,64,7,2,1,1,0,0,-,0 ,0 ,-,,13,27,0,0,"22,546",346,64,7,8,8,0,0,0,-,0 ,0 ,-,,0,1,0,0,"1,444",346,64,1,0,0,0,0,0,-,0 ,0 ,-,,2,2,0,0,"1,777",346,64,3,1,1,0,0,0,-,0 ,0 ,-,,6,12,0,0,"7,406",346,64,9,4,4,0,0,0,+1,1 ,0 ,-,,0,0,0,0,219,346,64,0,0,0,0,0,0,-,0 ,0 ,-,,1,1,0,0,890,346,64,2,1,1,0,0,0,-,0 ,0 ,-,,129,+13,13 ,40 ,32.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/21,12,,102,249,0,0,"166,156",346,64,358,66,45,21,0,0,+10,10 ,162 ,6.17%,,14,37,0,0,"19,099",346,64,41,16,14,2,0,0,+1,1 ,28 ,3.57%,,2,15,0,0,"8,782",346,64,5,3,1,2,0,0,-,0 ,1 ,0.00%,,13,27,0,0,"22,549",346,64,6,5,5,0,0,0,-,0 ,3 ,0.00%,,0,1,0,0,"1,444",346,64,1,0,0,0,0,0,-,0 ,0 ,-,,2,2,0,0,"1,777",346,64,1,0,0,0,0,0,-,0 ,0 ,-,,7,12,0,0,"7,411",346,64,9,5,5,0,0,0,+1,1 ,5 ,20.00%,,0,0,0,0,219,346,64,0,0,0,0,0,0,-,0 ,0 ,-,,1,1,0,0,890,346,64,1,1,1,0,0,0,-,0 ,0 ,-,,141,+12,12 ,199 ,6.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/21,12,,122,249,0,0,"169,078",346,64,326,64,39,25,0,0,+20,20 ,"2,922 ",0.68%,,19,37,0,0,"19,358",346,64,41,11,9,2,0,0,+5,5 ,259 ,1.93%,,3,15,0,0,"8,994",346,64,7,2,1,1,0,0,+1,1 ,212 ,0.47%,,14,27,0,0,"22,650",346,64,5,8,8,0,0,0,+1,1 ,101 ,0.99%,,0,1,0,0,"1,473",346,64,1,0,0,0,0,0,-,0 ,29 ,0.00%,,2,2,0,0,"1,786",346,64,2,0,0,0,0,0,-,0 ,9 ,0.00%,,8,12,0,0,"7,502",346,64,10,4,4,0,0,0,+1,1 ,91 ,1.10%,,0,0,0,0,221,346,64,0,0,0,0,0,0,-,0 ,2 ,0.00%,,1,1,0,0,897,346,64,1,0,0,0,0,0,-,0 ,7 ,0.00%,,169,+28,28 ,"3,632 ",0.77%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/21,12,,147,249,0,0,"171,836",346,64,304,57,35,22,0,0,+25,25 ,"2,758 ",0.91%,,20,37,0,0,"19,710",346,64,40,6,5,1,0,0,+1,1 ,352 ,0.28%,,4,15,0,0,"9,064",346,64,7,4,1,3,0,0,+1,1 ,70 ,1.43%,,18,27,0,0,"22,937",346,64,4,9,9,0,0,0,+4,4 ,287 ,1.39%,,0,1,0,0,"1,493",346,64,2,0,0,0,0,0,-,0 ,20 ,0.00%,,2,2,0,0,"1,803",346,64,2,0,0,0,0,0,-,0 ,17 ,0.00%,,9,12,0,0,"7,590",346,64,8,5,5,0,0,0,+1,1 ,88 ,1.14%,,0,0,0,0,224,346,64,0,0,0,0,0,0,-,0 ,3 ,0.00%,,1,1,0,0,908,346,64,1,0,0,0,0,0,-,0 ,11 ,0.00%,,201,+32,32 ,"3,606 ",0.89%,,,,,,,,,141 ,"11,331 ",1.24%,0 ,1.24%,02/01/21,02/07/21,02/01-02/07,,,,,,,,,,,,,
02/08/21,12,,160,249,0,0,"174,716",346,64,259,59,33,26,0,0,+13,13 ,"2,880 ",0.45%,,20,37,0,0,"19,993",346,64,31,7,5,2,0,0,-,0 ,283 ,0.00%,,6,15,0,0,"9,249",346,64,10,4,1,3,0,0,+2,2 ,185 ,1.08%,,21,27,0,0,"23,833",346,64,7,8,8,0,0,0,+3,3 ,896 ,0.33%,,0,1,0,0,"1,514",346,64,2,0,0,0,0,0,-,0 ,21 ,0.00%,,2,2,0,0,"1,832",346,64,2,0,0,0,0,0,-,0 ,29 ,0.00%,,12,12,0,0,"7,717",346,64,11,5,5,0,0,0,+3,3 ,127 ,2.36%,,0,0,0,0,227,346,64,0,0,0,0,0,0,-,0 ,3 ,0.00%,,1,1,0,0,923,346,64,1,0,0,0,0,0,-,0 ,15 ,0.00%,,222,+21,21 ,"4,439 ",0.47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
